concept_id,scheme_id,module,concept_type,notation,status,hierarchy_level,derived_path,source_row
AOM_001062,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001062,staging,4,Management/Livestock Management/Feed Characteristic/Feed Digestibility,1856
AOM_000300,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000300,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method,1857
AOM_004006,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004006,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/AOAC (1970),1858
AOM_000287,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000287,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/AOAC (1990),1859
AOM_004007,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004007,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/AOAC (2000),1860
AOM_004008,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004008,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/AOAC (2005),1861
AOM_004009,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004009,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/AOAC (2007),1862
AOM_000289,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000289,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/Estimated,1863
AOM_000290,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000290,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In sacco,1864
AOM_001063,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001063,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro,1865
AOM_000292,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000292,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro/Dry Matter Disappearance,1866
AOM_004010,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004010,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro/Goering and Van Soest (1970),1867
AOM_000291,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000291,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro/Tilley & Terry,1868
AOM_000294,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000294,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro/Gas Production Technique,1869
AOM_000299,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000299,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vitro/Van Soest and Robertson (1985),1870
AOM_001064,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001064,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo,1871
AOM_000288,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000288,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo/Difference Technique,1872
AOM_000295,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000295,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo/Marker Technique,1873
AOM_000298,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000298,staging,7,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo/Total Collection Technique,1874
AOM_000296,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000296,staging,8,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo/Total Collection Technique/Total Collection Technique (Apparent),1875
AOM_000297,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000297,staging,8,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Method/In vivo/Total Collection Technique/Total Collection Technique (True),1876
AOM_001065,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001065,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Metric,1877
AOM_000285,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000285,staging,6,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestibility Measurement Metric/Apparent digestibility coefficient (ADC),1878
AOM_000302,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000302,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible  Acid Detergent Lignin (ADL),1879
AOM_000301,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000301,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Acid Detergent Fibre (ADF),1880
AOM_002557,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002557,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Ash,1881
AOM_000303,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000303,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Carbohydrate,1882
AOM_000304,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000304,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Celluose,1883
AOM_000305,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000305,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Crude Fat,1884
AOM_000306,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000306,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Crude Fibre,1885
AOM_000307,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000307,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Crude Protein,1886
AOM_000308,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000308,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Dry Matter,1887
AOM_000309,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000309,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Energy (DE),1888
AOM_000318,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000318,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Ether Extract (EE),1889
AOM_000310,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000310,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Fat or Lipid,1890
AOM_000311,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000311,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Fibre,1891
AOM_000312,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000312,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Hemicellulose,1892
AOM_000313,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000313,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Lignin,1893
AOM_000314,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000314,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Neutral Detergent Fibre (NDF),1894
AOM_000315,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000315,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Nitrogen,1895
AOM_000319,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000319,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Nitrogen Free Extracts (NFE),1896
AOM_002556,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002556,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Non-Fibrous Carbohydrates (NFCs),1897
AOM_000316,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000316,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Organic Matter,1898
AOM_000317,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000317,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Digestible Protein,1899
AOM_000320,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000320,staging,5,Management/Livestock Management/Feed Characteristic/Feed Digestibility/Measured (Unspecified),1900
AOM_000321,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000321,staging,4,Management/Livestock Management/Feed Characteristic/Feed pH,1901
AOM_000326,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000326,staging,4,Management/Livestock Management/Feed Characteristic/Feed Physical Characteristic,1902
AOM_000322,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000322,staging,5,Management/Livestock Management/Feed Characteristic/Feed Physical Characteristic/floatability,1903
AOM_000323,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000323,staging,5,Management/Livestock Management/Feed Characteristic/Feed Physical Characteristic/particle size,1904
AOM_000324,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000324,staging,5,Management/Livestock Management/Feed Characteristic/Feed Physical Characteristic/physical form,1905
AOM_000325,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000325,staging,5,Management/Livestock Management/Feed Characteristic/Feed Physical Characteristic/water retention capacity,1906
AOM_000327,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000327,staging,4,Management/Livestock Management/Feed Characteristic/feed preservative content,1907
AOM_000845,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000845,staging,4,Management/Livestock Management/Feed Characteristic/Feed Process,1908
AOM_000820,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000820,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment,1909
AOM_006824,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006824,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Fibrolytic Treatment,1910
AOM_000824,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000824,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Amylase Treatment,1911
AOM_000821,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000821,staging,8,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Fibrolytic Treatment/Cellulase Treatment,1912
AOM_000822,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000822,staging,8,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Fibrolytic Treatment/Hemicellulase Treatment,1913
AOM_000825,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000825,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Phytase Treatment,1914
AOM_000823,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000823,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Enzyme Treatment/Protease Treatment,1915
AOM_000830,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000830,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Fermentation,1916
AOM_000831,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000831,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Fermentation/Ensilation,1917
AOM_004500,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_004500,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Inoculation,1918
AOM_003098,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003098,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Biological Process/Sprouted,1919
AOM_000818,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000818,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Chemical Process/Acid Treatment,1920
AOM_000819,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000819,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Chemical Process/Alkali Treatment,1921
AOM_000817,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000817,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Chemical Process/Alkali Treatment/Ammonia Treatment,1922
AOM_100848,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_100848,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Chemical Process/Alkali Treatment/Urea Treatment,1923
AOM_003202,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003202,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Chemical Process/Molasses Treatment,1924
AOM_000842,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000842,staging,5,Management/Livestock Management/Feed Characteristic/Feed Process/Dehydration Process,1925
AOM_000843,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000843,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Dehydration Process/Drying,1926
AOM_001510,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001510,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Dehydration Process/Fresh,1927
AOM_000844,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000844,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Dehydration Process/Wilting,1928
AOM_000837,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000837,staging,5,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process,1929
AOM_000834,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000834,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Chopping,1930
AOM_000835,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000835,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Crushing,1931
AOM_003097,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003097,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Decorticated,1932
AOM_000841,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000841,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Extrusion,1933
AOM_000836,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000836,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Grinding,1934
AOM_000839,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000839,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Grinding/Hammer Milling,1935
AOM_000838,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000838,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Milling,1936
AOM_000840,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000840,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Mechanical Process/Pelleting,1937
AOM_000826,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000826,staging,5,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process,1938
AOM_000827,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000827,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process/Boiling,1939
AOM_000828,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000828,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process/Boiling/Direct Boiling,1940
AOM_000829,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000829,staging,7,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process/Boiling/Indirect Boiling,1941
AOM_000833,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000833,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process/Extrusion,1942
AOM_000832,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000832,staging,6,Management/Livestock Management/Feed Characteristic/Feed Process/Thermal Process/Roasting,1943
AOM_000108,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000108,staging,3,Management/Livestock Management/Feed Management,1944
AOM_000109,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000109,staging,4,Management/Livestock Management/Feed Management/Diet Change,1945
AOM_000135,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000135,staging,5,Management/Livestock Management/Feed Management/Diet Change/Addition,1946
AOM_000140,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000140,staging,5,Management/Livestock Management/Feed Management/Diet Change/Control,1947
AOM_000138,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000138,staging,5,Management/Livestock Management/Feed Management/Diet Change/Fed Same Energy,1948
AOM_000139,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000139,staging,5,Management/Livestock Management/Feed Management/Diet Change/Fed Same Protein,1949
AOM_000137,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000137,staging,5,Management/Livestock Management/Feed Management/Diet Change/Fed Same Weight,1950
AOM_000143,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000143,staging,5,Management/Livestock Management/Feed Management/Diet Change/Feed Processing,1951
AOM_000145,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000145,staging,6,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Biological Processing,1952
AOM_000146,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000146,staging,7,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Biological Processing/Enzyme Treatment,1953
AOM_000147,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000147,staging,7,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Biological Processing/Fermentation,1954
AOM_000149,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000149,staging,6,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Chemical Processing,1955
AOM_000144,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000144,staging,6,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Dehydration Processing,1956
AOM_000150,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000150,staging,6,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Mechanical Processing,1957
AOM_000148,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000148,staging,6,Management/Livestock Management/Feed Management/Diet Change/Feed Processing/Thermal Processing,1958
AOM_000112,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000112,staging,5,Management/Livestock Management/Feed Management/Diet Change/Increased Digestibility,1959
AOM_000110,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000110,staging,5,Management/Livestock Management/Feed Management/Diet Change/Increased Energy,1960
AOM_000111,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000111,staging,5,Management/Livestock Management/Feed Management/Diet Change/Increased Protein,1961
AOM_000113,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000113,staging,5,Management/Livestock Management/Feed Management/Diet Change/Reduced Costs,1962
AOM_000136,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000136,staging,5,Management/Livestock Management/Feed Management/Diet Change/Substitution,1963
AOM_000114,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000114,staging,5,Management/Livestock Management/Feed Management/Diet Change/Use of Byproducts,1964
AOM_000116,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000116,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Byproducts/Animal Byproducts,1965
AOM_000115,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000115,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Byproducts/Crop Byproducts,1966
AOM_000118,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000118,staging,5,Management/Livestock Management/Feed Management/Diet Change/Use of Insects,1967
AOM_000119,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000119,staging,5,Management/Livestock Management/Feed Management/Diet Change/Use of Manure,1968
AOM_000120,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000120,staging,5,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements,1969
AOM_000124,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000124,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/amino acid supplementation,1970
AOM_000125,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000125,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/enzyme supplementation,1971
AOM_000127,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000127,staging,7,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/enzyme supplementation/carbohydrase supplementation,1972
AOM_000129,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000129,staging,7,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/enzyme supplementation/lipase supplementation,1973
AOM_000128,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000128,staging,7,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/enzyme supplementation/phytase supplementation,1974
AOM_000126,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000126,staging,7,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/enzyme supplementation/protease supplementation,1975
AOM_000132,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000132,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/essential fatty acid supplementation,1976
AOM_000123,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000123,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/herb or extract supplementation,1977
AOM_000122,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000122,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/mineral supplementation,1978
AOM_000133,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000133,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/organic acid supplementation,1979
AOM_000131,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000131,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/prebiotic supplementation,1980
AOM_000130,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000130,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/probiotic supplementation,1981
AOM_000134,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000134,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/urea supplementation,1982
AOM_000121,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000121,staging,6,Management/Livestock Management/Feed Management/Diet Change/Use of Supplements/vitamin supplementation,1983
AOM_000117,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000117,staging,5,Management/Livestock Management/Feed Management/Diet Change/Use of Tree Fodders,1984
AOM_000141,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000141,staging,5,Management/Livestock Management/Feed Management/Diet Source/On-farm,1985
AOM_000142,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000142,staging,5,Management/Livestock Management/Feed Management/Diet Source/Purchased,1986
AOM_000950,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000950,staging,4,Management/Livestock Management/Grazing Management/Cycle length,1987
AOM_000948,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000948,staging,4,Management/Livestock Management/Grazing Management/Division Size,1988
AOM_000947,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000947,staging,4,Management/Livestock Management/Grazing Management/Field Size,1989
AOM_000936,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000936,staging,4,Management/Livestock Management/Grazing Management/Grazing Intensity,1990
AOM_000953,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000953,staging,5,Management/Livestock Management/Grazing Management/Grazing time/per cycle,1991
AOM_000952,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000952,staging,5,Management/Livestock Management/Grazing Management/Grazing time/per year,1992
AOM_000946,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000946,staging,4,Management/Livestock Management/Grazing Management/Max sward height,1993
AOM_000954,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000954,staging,4,Management/Livestock Management/Grazing Management/Number of animals,1994
AOM_000944,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000944,staging,4,Management/Livestock Management/Grazing Management/Number of fields per unit,1995
AOM_000951,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000951,staging,4,Management/Livestock Management/Grazing Management/Rest period,1996
AOM_000949,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000949,deprecated,4,Management/Livestock Management/Grazing Management/Strip grazing,1997
AOM_000945,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000945,staging,4,Management/Livestock Management/Grazing Management/Target sward height,1998
AOM_000943,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000943,staging,4,Management/Livestock Management/Group Structure/genetic group structure,1999
AOM_000941,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000941,staging,4,Management/Livestock Management/Group Structure/rearing stage group structure,2000
AOM_000942,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000942,staging,4,Management/Livestock Management/Group Structure/sex group structure,2001
AOM_000151,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000151,staging,3,Management/Livestock Management/Herd Management,2002
AOM_000173,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000173,staging,5,Management/Livestock Management/Herd Management/Animal Health/Disease Prevention,2003
AOM_000177,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000177,staging,6,Management/Livestock Management/Herd Management/Animal Health/Disease Prevention/Antibiotics,2004
AOM_000176,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000176,staging,6,Management/Livestock Management/Herd Management/Animal Health/Disease Prevention/Antiparasitics,2005
AOM_000174,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000174,staging,6,Management/Livestock Management/Herd Management/Animal Health/Disease Prevention/Immunomodulators,2006
AOM_000175,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000175,staging,6,Management/Livestock Management/Herd Management/Animal Health/Disease Prevention/Vaccinations,2007
AOM_000180,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000180,staging,5,Management/Livestock Management/Herd Management/Animal Health/Monitoring,2008
AOM_000178,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000178,staging,5,Management/Livestock Management/Herd Management/Feed Management/Growth Promotor,2009
AOM_000152,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000152,staging,4,Management/Livestock Management/Herd Management/Genetic Improvement,2010
AOM_000155,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000155,staging,5,Management/Livestock Management/Herd Management/Genetic Improvement/Hybridization or Cross Breeding,2011
AOM_000154,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000154,staging,5,Management/Livestock Management/Herd Management/Genetic Improvement/Improved Breeds,2012
AOM_000156,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000156,staging,6,Management/Livestock Management/Herd Management/Genetic Improvement/Improved Breeds/Heat Tolerance,2013
AOM_000153,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000153,staging,5,Management/Livestock Management/Herd Management/Genetic Improvement/Unimproved Breed,2014
AOM_000937,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000937,staging,4,Management/Livestock Management/Livestock Abundance/animal biomass,2015
