"concept_id","property","value","value_type","source_column"
"era:outcome:125.2","legacy_subindicator_code","BCR-GMVC","string","Subindicator.Code"
"era:outcome:125.2","legacy_short_label","BC Ratio (GMVC)","string","Subindicator.Short"
"era:outcome:125.2","example_units","Unitless ratio","string","Example units"
"era:outcome:125.2","negative_values","Y","boolean","Negative Values"
"era:outcome:125.2","direction_sign","p","string","Sign"
"era:outcome:125.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:125.2","not_percentage","Y","string","Not.Perc"
"era:outcome:125.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:125.3","legacy_subindicator_code","BCR-NRVC","string","Subindicator.Code"
"era:outcome:125.3","legacy_short_label","BC Ratio (NRVC)","string","Subindicator.Short"
"era:outcome:125.3","example_units","Unitless ratio","string","Example units"
"era:outcome:125.3","negative_values","Y","boolean","Negative Values"
"era:outcome:125.3","direction_sign","p","string","Sign"
"era:outcome:125.3","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:125.3","not_percentage","Y","string","Not.Perc"
"era:outcome:125.3","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:125.5","legacy_subindicator_code","BCR-NRTC","string","Subindicator.Code"
"era:outcome:125.5","legacy_short_label","BC Ratio (NRTC)","string","Subindicator.Short"
"era:outcome:125.5","example_units","Unitless ratio","string","Example units"
"era:outcome:125.5","negative_values","Y","boolean","Negative Values"
"era:outcome:125.5","direction_sign","p","string","Sign"
"era:outcome:125.5","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:125.5","not_percentage","Y","string","Not.Perc"
"era:outcome:125.5","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:125.6","legacy_subindicator_code","BCR-GMTC","string","Subindicator.Code"
"era:outcome:125.6","legacy_short_label","BC Ratio (GMTC)","string","Subindicator.Short"
"era:outcome:125.6","negative_values","N","boolean","Negative Values"
"era:outcome:125.6","direction_sign","p","string","Sign"
"era:outcome:125.6","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:125.6","not_percentage","Y","string","Not.Perc"
"era:outcome:125.6","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:125.4","legacy_subindicator_code","BCR","string","Subindicator.Code"
"era:outcome:125.4","legacy_short_label","BC Ratio (Unsp.)","string","Subindicator.Short"
"era:outcome:125.4","example_units","Unitless ratio","string","Example units"
"era:outcome:125.4","negative_values","N","boolean","Negative Values"
"era:outcome:125.4","direction_sign","p","string","Sign"
"era:outcome:125.4","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:125.4","not_percentage","Y","string","Not.Perc"
"era:outcome:125.4","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:126.0","legacy_subindicator_code","CBR-TCGR","string","Subindicator.Code"
"era:outcome:126.0","legacy_short_label","CB Ratio (TCGR)","string","Subindicator.Short"
"era:outcome:126.0","example_units","Unitless ratio","string","Example units"
"era:outcome:126.0","negative_values","N","boolean","Negative Values"
"era:outcome:126.0","direction_sign","n","string","Sign"
"era:outcome:126.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:126.0","not_percentage","Y","string","Not.Perc"
"era:outcome:126.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:126.1","legacy_subindicator_code","CBR-VCGR","string","Subindicator.Code"
"era:outcome:126.1","legacy_short_label","CB Ratio (VCGR)","string","Subindicator.Short"
"era:outcome:126.1","example_units","Unitless ratio","string","Example units"
"era:outcome:126.1","negative_values","N","boolean","Negative Values"
"era:outcome:126.1","direction_sign","n","string","Sign"
"era:outcome:126.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:126.1","not_percentage","Y","string","Not.Perc"
"era:outcome:126.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:126.2","legacy_subindicator_code","CBR-TCNR","string","Subindicator.Code"
"era:outcome:126.2","legacy_short_label","CB Ratio (TCNR)","string","Subindicator.Short"
"era:outcome:126.2","example_units","Unitless ratio","string","Example units"
"era:outcome:126.2","negative_values","Y","boolean","Negative Values"
"era:outcome:126.2","direction_sign","n","string","Sign"
"era:outcome:126.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:126.2","not_percentage","Y","string","Not.Perc"
"era:outcome:126.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:130.0","legacy_subindicator_code","NPV","string","Subindicator.Code"
"era:outcome:130.0","legacy_short_label","NPV","string","Subindicator.Short"
"era:outcome:130.0","example_units","USD","string","Example units"
"era:outcome:130.0","negative_values","Y","boolean","Negative Values"
"era:outcome:130.0","direction_sign","p","string","Sign"
"era:outcome:130.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:130.0","not_percentage","Y","string","Not.Perc"
"era:outcome:130.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:131.0","legacy_subindicator_code","PP","string","Subindicator.Code"
"era:outcome:131.0","legacy_short_label","Payback Period","string","Subindicator.Short"
"era:outcome:131.0","example_units","months; years","string","Example units"
"era:outcome:131.0","negative_values","N","boolean","Negative Values"
"era:outcome:131.0","direction_sign","n","string","Sign"
"era:outcome:131.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:131.0","not_percentage","Y","string","Not.Perc"
"era:outcome:131.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:134.0","legacy_subindicator_code","ROI","string","Subindicator.Code"
"era:outcome:134.0","legacy_short_label","ROI","string","Subindicator.Short"
"era:outcome:134.0","example_units","Unitless ratio","string","Example units"
"era:outcome:134.0","negative_values","Y","boolean","Negative Values"
"era:outcome:134.0","direction_sign","p","string","Sign"
"era:outcome:134.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:134.0","not_percentage","N","string","Not.Perc"
"era:outcome:134.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:137.0","legacy_subindicator_code","IRR","string","Subindicator.Code"
"era:outcome:137.0","legacy_short_label","IRR","string","Subindicator.Short"
"era:outcome:137.0","example_units","%","string","Example units"
"era:outcome:137.0","negative_values","Y","boolean","Negative Values"
"era:outcome:137.0","direction_sign","p","string","Sign"
"era:outcome:137.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:137.0","not_percentage","N","string","Not.Perc"
"era:outcome:137.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:137.1","legacy_subindicator_code","MRR","string","Subindicator.Code"
"era:outcome:137.1","legacy_short_label","MRR","string","Subindicator.Short"
"era:outcome:137.1","example_units","%","string","Example units"
"era:outcome:137.1","negative_values","Y","boolean","Negative Values"
"era:outcome:137.1","direction_sign","p","string","Sign"
"era:outcome:137.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:137.1","not_percentage","N","string","Not.Perc"
"era:outcome:137.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:203.0","legacy_subindicator_code","Bd","string","Subindicator.Code"
"era:outcome:203.0","legacy_short_label","Biodiversity","string","Subindicator.Short"
"era:outcome:203.0","example_units","N","string","Example units"
"era:outcome:203.0","negative_values","N","boolean","Negative Values"
"era:outcome:203.0","direction_sign","p","string","Sign"
"era:outcome:203.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:203.0","not_percentage","Y","string","Not.Perc"
"era:outcome:203.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:268.0","legacy_subindicator_code","BO","string","Subindicator.Code"
"era:outcome:268.0","legacy_short_label","Beneficial Org","string","Subindicator.Short"
"era:outcome:268.0","example_units","N; Taxonomic richness (S); Operational Taxonomic Units (OTUs) for microbes; etc","string","Example units"
"era:outcome:268.0","negative_values","N","boolean","Negative Values"
"era:outcome:268.0","direction_sign","p","string","Sign"
"era:outcome:268.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:268.0","not_percentage","Y","string","Not.Perc"
"era:outcome:268.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:209.0","legacy_subindicator_code","PPL","string","Subindicator.Code"
"era:outcome:209.0","legacy_short_label","Pest Path (Loss)","string","Subindicator.Short"
"era:outcome:209.0","example_units","% ; USD/ha; kg/ha","string","Example units"
"era:outcome:209.0","negative_values","N","boolean","Negative Values"
"era:outcome:209.0","direction_sign","n","string","Sign"
"era:outcome:209.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:209.0","not_percentage","N","string","Not.Perc"
"era:outcome:209.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:209.1","legacy_subindicator_code","PPP","string","Subindicator.Code"
"era:outcome:209.1","legacy_short_label","Pest Path (Prod)","string","Subindicator.Short"
"era:outcome:209.1","example_units","kg; %","string","Example units"
"era:outcome:209.1","negative_values","N","boolean","Negative Values"
"era:outcome:209.1","direction_sign","p","string","Sign"
"era:outcome:209.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:209.1","not_percentage","N","string","Not.Perc"
"era:outcome:209.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:212.0","legacy_subindicator_code","PPN","string","Subindicator.Code"
"era:outcome:212.0","legacy_short_label","Pest Path (Num)","string","Subindicator.Short"
"era:outcome:212.0","example_units","N; % grains infected","string","Example units"
"era:outcome:212.0","negative_values","N","boolean","Negative Values"
"era:outcome:212.0","direction_sign","n","string","Sign"
"era:outcome:212.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:212.0","not_percentage","Y","string","Not.Perc"
"era:outcome:212.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:217.0","legacy_subindicator_code","Er","string","Subindicator.Code"
"era:outcome:217.0","legacy_short_label","Erosion","string","Subindicator.Short"
"era:outcome:217.0","example_units","Mg/ha; Mg/ha/year","string","Example units"
"era:outcome:217.0","negative_values","N","boolean","Negative Values"
"era:outcome:217.0","direction_sign","n","string","Sign"
"era:outcome:217.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:217.0","not_percentage","Y","string","Not.Perc"
"era:outcome:217.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:218.0","legacy_subindicator_code","Ru","string","Subindicator.Code"
"era:outcome:218.0","legacy_short_label","Runoff","string","Subindicator.Short"
"era:outcome:218.0","example_units","mm; %; mm/year","string","Example units"
"era:outcome:218.0","negative_values","N","boolean","Negative Values"
"era:outcome:218.0","direction_sign","n","string","Sign"
"era:outcome:218.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:218.0","not_percentage","N","string","Not.Perc"
"era:outcome:218.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:223.0","legacy_subindicator_code","SOM","string","Subindicator.Code"
"era:outcome:223.0","legacy_short_label","SOM","string","Subindicator.Short"
"era:outcome:223.0","example_units","%; g/kg; mg/g; g/g","string","Example units"
"era:outcome:223.0","negative_values","N","boolean","Negative Values"
"era:outcome:223.0","direction_sign","p","string","Sign"
"era:outcome:223.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:223.0","not_percentage","N","string","Not.Perc"
"era:outcome:223.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:224.0","legacy_subindicator_code","SOC","string","Subindicator.Code"
"era:outcome:224.0","legacy_short_label","SOC","string","Subindicator.Short"
"era:outcome:224.0","example_units","%; g/kg; mg/g; g/g","string","Example units"
"era:outcome:224.0","negative_values","N","boolean","Negative Values"
"era:outcome:224.0","direction_sign","p","string","Sign"
"era:outcome:224.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:224.0","not_percentage","N","string","Not.Perc"
"era:outcome:224.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:224.1","legacy_subindicator_code","SOCh","string","Subindicator.Code"
"era:outcome:224.1","legacy_short_label","SOC (Change)","string","Subindicator.Short"
"era:outcome:224.1","example_units","%; g/ka; mg/g","string","Example units"
"era:outcome:224.1","negative_values","Y","boolean","Negative Values"
"era:outcome:224.1","direction_sign","p","string","Sign"
"era:outcome:224.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:224.1","not_percentage","N","string","Not.Perc"
"era:outcome:224.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:226.0","legacy_subindicator_code","SN","string","Subindicator.Code"
"era:outcome:226.0","legacy_short_label","Soil N","string","Subindicator.Short"
"era:outcome:226.0","example_units","g/kg; kg/m3; mg/kg; %","string","Example units"
"era:outcome:226.0","negative_values","N","boolean","Negative Values"
"era:outcome:226.0","direction_sign","p","string","Sign"
"era:outcome:226.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:226.0","not_percentage","N","string","Not.Perc"
"era:outcome:226.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:226.1","legacy_subindicator_code","STN","string","Subindicator.Code"
"era:outcome:226.1","legacy_short_label","Soil TN","string","Subindicator.Short"
"era:outcome:226.1","example_units","g/kg; kg/m3; mg/kg; %","string","Example units"
"era:outcome:226.1","negative_values","N","boolean","Negative Values"
"era:outcome:226.1","direction_sign","p","string","Sign"
"era:outcome:226.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:226.1","not_percentage","N","string","Not.Perc"
"era:outcome:226.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:226.2","legacy_subindicator_code","SAN","string","Subindicator.Code"
"era:outcome:226.2","legacy_short_label","Soil AN","string","Subindicator.Short"
"era:outcome:226.2","example_units","g/kg; kg/m3; mg/kg; %","string","Example units"
"era:outcome:226.2","negative_values","N","boolean","Negative Values"
"era:outcome:226.2","direction_sign","p","string","Sign"
"era:outcome:226.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:226.2","not_percentage","N","string","Not.Perc"
"era:outcome:226.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:226.3","legacy_subindicator_code","SNO3","string","Subindicator.Code"
"era:outcome:226.3","legacy_short_label","Soil NO3","string","Subindicator.Short"
"era:outcome:226.3","example_units","g/kg; kg/m3; mg/kg; %","string","Example units"
"era:outcome:226.3","negative_values","N","boolean","Negative Values"
"era:outcome:226.3","direction_sign","p","string","Sign"
"era:outcome:226.3","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:226.3","not_percentage","N","string","Not.Perc"
"era:outcome:226.3","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:226.4","legacy_subindicator_code","SNH4","string","Subindicator.Code"
"era:outcome:226.4","legacy_short_label","Soil NH4","string","Subindicator.Short"
"era:outcome:226.4","example_units","g/kg; kg/m3; mg/kg; %","string","Example units"
"era:outcome:226.4","negative_values","N","boolean","Negative Values"
"era:outcome:226.4","direction_sign","p","string","Sign"
"era:outcome:226.4","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:226.4","not_percentage","N","string","Not.Perc"
"era:outcome:226.4","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:231.0","legacy_subindicator_code","SM","string","Subindicator.Code"
"era:outcome:231.0","legacy_short_label","Soil Moisture","string","Subindicator.Short"
"era:outcome:231.0","example_units","%; mm; v/v; g/g","string","Example units"
"era:outcome:231.0","negative_values","N","boolean","Negative Values"
"era:outcome:231.0","direction_sign","p","string","Sign"
"era:outcome:231.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:231.0","not_percentage","N","string","Not.Perc"
"era:outcome:231.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:221.0","legacy_subindicator_code","In","string","Subindicator.Code"
"era:outcome:221.0","legacy_short_label","Infiltration","string","Subindicator.Short"
"era:outcome:221.0","example_units","mm/hr; cm/hr","string","Example units"
"era:outcome:221.0","negative_values","N","boolean","Negative Values"
"era:outcome:221.0","direction_sign","p","string","Sign"
"era:outcome:221.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:221.0","not_percentage","Y","string","Not.Perc"
"era:outcome:221.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:228.0","legacy_subindicator_code","CEC","string","Subindicator.Code"
"era:outcome:228.0","legacy_short_label","CEC","string","Subindicator.Short"
"era:outcome:228.0","example_units","cmol/kg; cmolc/kg; meq/100g","string","Example units"
"era:outcome:228.0","negative_values","N","boolean","Negative Values"
"era:outcome:228.0","direction_sign","p","string","Sign"
"era:outcome:228.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:228.0","not_percentage","Y","string","Not.Perc"
"era:outcome:228.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:228.1","legacy_subindicator_code","ECEC","string","Subindicator.Code"
"era:outcome:228.1","legacy_short_label","ECEC","string","Subindicator.Short"
"era:outcome:228.1","example_units","cmol/kg; cmolc/kg; meq/100g","string","Example units"
"era:outcome:228.1","negative_values","N","boolean","Negative Values"
"era:outcome:228.1","direction_sign","p","string","Sign"
"era:outcome:228.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:228.1","not_percentage","Y","string","Not.Perc"
"era:outcome:228.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:270.0","legacy_subindicator_code","YS","string","Subindicator.Code"
"era:outcome:270.0","legacy_short_label","Yield Stability","string","Subindicator.Short"
"era:outcome:270.0","example_units","slope (b); CV","string","Example units"
"era:outcome:270.0","negative_values","N","boolean","Negative Values"
"era:outcome:270.0","direction_sign","p","string","Sign"
"era:outcome:270.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:270.0","not_percentage","Y","string","Not.Perc"
"era:outcome:270.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:236.1","legacy_subindicator_code","AS","string","Subindicator.Code"
"era:outcome:236.1","legacy_short_label","Animal Survival","string","Subindicator.Short"
"era:outcome:236.1","example_units","%; N","string","Example units"
"era:outcome:236.1","negative_values","N","boolean","Negative Values"
"era:outcome:236.1","direction_sign","p","string","Sign"
"era:outcome:236.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:236.1","not_percentage","N","string","Not.Perc"
"era:outcome:236.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:236.2","legacy_subindicator_code","AM","string","Subindicator.Code"
"era:outcome:236.2","legacy_short_label","Animal Mortality","string","Subindicator.Short"
"era:outcome:236.2","example_units","%; N","string","Example units"
"era:outcome:236.2","negative_values","N","boolean","Negative Values"
"era:outcome:236.2","direction_sign","n","string","Sign"
"era:outcome:236.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:236.2","not_percentage","N","string","Not.Perc"
"era:outcome:236.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:232.1","legacy_subindicator_code","WU","string","Subindicator.Code"
"era:outcome:232.1","legacy_short_label","WU","string","Subindicator.Short"
"era:outcome:232.1","example_units","m3/ha; mm; mm/ha","string","Example units"
"era:outcome:232.1","negative_values","N","boolean","Negative Values"
"era:outcome:232.1","direction_sign","n","string","Sign"
"era:outcome:232.1","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:232.1","not_percentage","(Y)","string","Not.Perc"
"era:outcome:232.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:232.2","legacy_subindicator_code","WUE","string","Subindicator.Code"
"era:outcome:232.2","legacy_short_label","WUE","string","Subindicator.Short"
"era:outcome:232.2","example_units","kg/ha/mm; kg/mm; kg/m3","string","Example units"
"era:outcome:232.2","negative_values","N","boolean","Negative Values"
"era:outcome:232.2","direction_sign","p","string","Sign"
"era:outcome:232.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:232.2","not_percentage","Y","string","Not.Perc"
"era:outcome:232.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:232.3","example_units","m3/ha; mm; mm/ha","string","Example units"
"era:outcome:232.3","negative_values","N","boolean","Negative Values"
"era:outcome:232.3","direction_sign","n","string","Sign"
"era:outcome:232.3","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:232.3","not_percentage","(Y)","string","Not.Perc"
"era:outcome:232.3","legacy_deprecated","TRUE","boolean","Depreciated"
"era:outcome:232.4","example_units","m3/ha; mm; mm/ha","string","Example units"
"era:outcome:232.4","negative_values","N","boolean","Negative Values"
"era:outcome:232.4","direction_sign","n","string","Sign"
"era:outcome:232.4","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:232.4","not_percentage","(Y)","string","Not.Perc"
"era:outcome:232.4","legacy_deprecated","TRUE","boolean","Depreciated"
"era:outcome:232.5","example_units","m3/ha; mm; mm/ha","string","Example units"
"era:outcome:232.5","negative_values","N","boolean","Negative Values"
"era:outcome:232.5","direction_sign","n","string","Sign"
"era:outcome:232.5","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:232.5","not_percentage","(Y)","string","Not.Perc"
"era:outcome:232.5","legacy_deprecated","TRUE","boolean","Depreciated"
"era:outcome:233.0","legacy_subindicator_code","NUE-A","string","Subindicator.Code"
"era:outcome:233.0","legacy_short_label","NUE (ARE Unsp.)","string","Subindicator.Short"
"era:outcome:233.0","example_units","kg/kg","string","Example units"
"era:outcome:233.0","negative_values","Y","boolean","Negative Values"
"era:outcome:233.0","direction_sign","p","string","Sign"
"era:outcome:233.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:233.0","not_percentage","Y","string","Not.Perc"
"era:outcome:233.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.1","legacy_subindicator_code","NUE-Ap","string","Subindicator.Code"
"era:outcome:233.1","legacy_short_label","NUE (ARE Prod)","string","Subindicator.Short"
"era:outcome:233.1","example_units","kg/kg","string","Example units"
"era:outcome:233.1","negative_values","Y","boolean","Negative Values"
"era:outcome:233.1","direction_sign","p","string","Sign"
"era:outcome:233.1","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:233.1","not_percentage","N","string","Not.Perc"
"era:outcome:233.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.2","legacy_subindicator_code","NUE-Aag","string","Subindicator.Code"
"era:outcome:233.2","legacy_short_label","NUE (ARE AGB)","string","Subindicator.Short"
"era:outcome:233.2","example_units","kg/kg","string","Example units"
"era:outcome:233.2","negative_values","Y","boolean","Negative Values"
"era:outcome:233.2","direction_sign","p","string","Sign"
"era:outcome:233.2","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:233.2","not_percentage","N","string","Not.Perc"
"era:outcome:233.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.3","legacy_subindicator_code","NUE-Ip","string","Subindicator.Code"
"era:outcome:233.3","legacy_short_label","NUE (Iso Prod)","string","Subindicator.Short"
"era:outcome:233.3","example_units","%; g/g; g/kg","string","Example units"
"era:outcome:233.3","negative_values","N","boolean","Negative Values"
"era:outcome:233.3","direction_sign","p","string","Sign"
"era:outcome:233.3","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:233.3","not_percentage","N","string","Not.Perc"
"era:outcome:233.3","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.4","legacy_subindicator_code","NUE-Iag","string","Subindicator.Code"
"era:outcome:233.4","legacy_short_label","NUE (Iso AGB)","string","Subindicator.Short"
"era:outcome:233.4","example_units","%; g/g; g/kg","string","Example units"
"era:outcome:233.4","negative_values","N","boolean","Negative Values"
"era:outcome:233.4","direction_sign","p","string","Sign"
"era:outcome:233.4","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:233.4","not_percentage","N","string","Not.Perc"
"era:outcome:233.4","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.5","legacy_subindicator_code","NUE-Pp","string","Subindicator.Code"
"era:outcome:233.5","legacy_short_label","NUE (PNB Prod)","string","Subindicator.Short"
"era:outcome:233.5","example_units","%; g/g; g/kg","string","Example units"
"era:outcome:233.5","negative_values","N","boolean","Negative Values"
"era:outcome:233.5","direction_sign","p","string","Sign"
"era:outcome:233.5","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:233.5","not_percentage","N","string","Not.Perc"
"era:outcome:233.5","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:233.6","legacy_subindicator_code","NUE-Pag","string","Subindicator.Code"
"era:outcome:233.6","legacy_short_label","NUE (PNB AGB)","string","Subindicator.Short"
"era:outcome:233.6","example_units","kg/kg","string","Example units"
"era:outcome:233.6","negative_values","N","boolean","Negative Values"
"era:outcome:233.6","direction_sign","p","string","Sign"
"era:outcome:233.6","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:233.6","not_percentage","Y","string","Not.Perc"
"era:outcome:233.6","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:257.1","legacy_subindicator_code","NAEp","string","Subindicator.Code"
"era:outcome:257.1","legacy_short_label","N AE (Prod)","string","Subindicator.Short"
"era:outcome:257.1","example_units","kg/kg","string","Example units"
"era:outcome:257.1","negative_values","Y","boolean","Negative Values"
"era:outcome:257.1","direction_sign","p","string","Sign"
"era:outcome:257.1","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:257.1","not_percentage","Y","string","Not.Perc"
"era:outcome:257.1","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:257.3","legacy_subindicator_code","NAEag","string","Subindicator.Code"
"era:outcome:257.3","legacy_short_label","N AE (AGB)","string","Subindicator.Short"
"era:outcome:257.3","example_units","kg/kg","string","Example units"
"era:outcome:257.3","negative_values","Y","boolean","Negative Values"
"era:outcome:257.3","direction_sign","p","string","Sign"
"era:outcome:257.3","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:257.3","not_percentage","Y","string","Not.Perc"
"era:outcome:257.3","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:257.2","legacy_subindicator_code","NTFP","string","Subindicator.Code"
"era:outcome:257.2","legacy_short_label","N TFP","string","Subindicator.Short"
"era:outcome:257.2","example_units","kg grain/kg N","string","Example units"
"era:outcome:257.2","negative_values","N","boolean","Negative Values"
"era:outcome:257.2","direction_sign","p","string","Sign"
"era:outcome:257.2","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:257.2","not_percentage","Y","string","Not.Perc"
"era:outcome:257.2","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:238.0","legacy_subindicator_code","NAEan","string","Subindicator.Code"
"era:outcome:238.0","legacy_short_label","Nitrogen (AE Animals)","string","Subindicator.Short"
"era:outcome:238.0","example_units","%; g/g; g/kg","string","Example units"
"era:outcome:238.0","negative_values","N","boolean","Negative Values"
"era:outcome:238.0","direction_sign","p","string","Sign"
"era:outcome:238.0","treatment_control_ratio","N","boolean","TC.Ratio"
"era:outcome:238.0","not_percentage","N","string","Not.Perc"
"era:outcome:238.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:234.0","legacy_subindicator_code","PUE-A","string","Subindicator.Code"
"era:outcome:234.0","legacy_short_label","PUE (ARE Unsp.)","string","Subindicator.Short"
"era:outcome:234.0","example_units","kg/kg","string","Example units"
"era:outcome:234.0","negative_values","N","boolean","Negative Values"
"era:outcome:234.0","direction_sign","p","string","Sign"
"era:outcome:234.0","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:234.0","not_percentage","Y","string","Not.Perc"
"era:outcome:234.0","legacy_deprecated","FALSE","boolean","Depreciated"
"era:outcome:234.1","legacy_subindicator_code","PUE-Ap","string","Subindicator.Code"
"era:outcome:234.1","legacy_short_label","PUE (ARE Prod)","string","Subindicator.Short"
"era:outcome:234.1","example_units","kg/kg","string","Example units"
"era:outcome:234.1","negative_values","Y","boolean","Negative Values"
"era:outcome:234.1","direction_sign","p","string","Sign"
"era:outcome:234.1","treatment_control_ratio","Y","boolean","TC.Ratio"
"era:outcome:234.1","not_percentage","Y","string","Not.Perc"
